"UBIGEO","v6gl02_mean_2001_mean_2001","v6gl02_mean_2002_mean_2002","v6gl02_mean_2003_mean_2003","v6gl02_mean_2004_mean_2004","v6gl02_mean_2005_mean_2005","v6gl02_mean_2006_mean_2006","v6gl02_mean_2007_mean_2007","v6gl02_mean_2008_mean_2008","v6gl02_mean_2009_mean_2009","v6gl02_mean_2010_mean_2010","v6gl02_mean_2011_mean_2011","v6gl02_mean_2012_mean_2012","v6gl02_mean_2013_mean_2013","v6gl02_mean_2014_mean_2014","v6gl02_mean_2015_mean_2015","v6gl02_mean_2016_mean_2016","v6gl02_mean_2017_mean_2017","v6gl02_mean_2018_mean_2018","v6gl02_mean_2019_mean_2019","v6gl02_mean_2020_mean_2020","v6gl02_mean_2021_mean_2021","v6gl02_mean_2022_mean_2022"
"010101",18.014345194,16.2669525769801,18.1555987713384,18.7927137761334,19.5056160322202,16.942433213876,17.4000412186766,18.0830312118032,16.1519450829699,21.8558060639824,17.0565096163282,15.8731224957634,14.8080643360911,16.5553450615577,13.1097755058139,14.5249238294714,13.8830884796342,13.7293429717519,15.2168827929528,16.0358379339081,15.6674364563686,19.1133447659561
"010102",18.2803490956624,17.6958538402211,18.8839874845563,20.9029940402869,20.0350782221014,17.7846340410637,18.4435400529341,18.635121085427,17.1322742808949,22.8426498066295,17.4369797562108,17.3248637806286,15.6404614304051,16.9061968832305,12.9920872485999,14.103348385204,14.236004858306,14.5348283594305,16.5010299971609,17.4684756885875,16.6725080663508,20.3628481662635
"010103",17.8793295304986,16.2919433780863,17.462620415265,18.5018598580662,19.9152851768687,17.6707546620429,17.0073264761816,17.118128586419,16.308373864693,20.524703502655,17.4425511360168,15.9465841462341,14.8666584371011,15.4973720297029,13.790887947324,15.3826474871817,14.4700381182417,14.2894861667971,15.7654683529576,16.6904156268397,15.4336200846901,19.4892152713824
"010104",17.778408808251,16.8868448440343,18.301353532974,19.5926908728195,19.8273063293875,17.275619114915,17.9126904370034,18.8096403357101,15.5102891007515,22.5892029853716,17.4223849414146,16.1433628683221,14.69492716332,16.2873088497005,13.1196097282514,15.035378586756,14.0807548418437,14.1129256731843,15.072711892324,15.9133389355385,16.0526434885312,19.5125000313537
"010105",18.0021641961459,17.4139493481866,18.725495858028,20.7481517660207,20.2569496286326,17.5286853527201,18.1789293223414,18.5909790959851,16.3142323855696,23.0081016672069,17.3541795007114,16.7739623168419,15.1199357197202,16.8539473434974,13.027932962878,14.603285098898,14.0046349952961,14.5090709028573,16.24780171493,17.160842198339,16.3241377468767,19.8851570787101
"010106",18.6137839901832,17.0497397094645,17.7042231303389,19.4266429613995,20.5570192439582,18.2478663946993,17.3696287267952,17.0740373108977,17.1165126062209,20.7366251176403,17.0994039145849,17.2330276991731,14.8995923637062,15.6958480701652,13.6740989274876,15.1453573421765,14.5386675660328,14.5814412896351,16.5031754380913,16.9212767231849,15.5037780064409,19.5427925561064
"010107",22.7787192753383,19.9662892804827,20.6086023712158,24.2401913670131,22.6970081983294,21.0628634534563,19.9811030360631,18.5462883540562,19.7405309295654,23.9787104361398,18.8695544324602,20.4877553122384,16.7054369517735,18.6668482753209,13.5325973129272,14.8818426622663,15.7609170532227,16.0210466548375,19.9626794324602,19.2914883095878,17.7237525394985,22.8202647617885
"010108",18.3670239845912,16.5220920244853,18.2763619820277,18.357426961263,20.0440224806468,17.854278922081,17.2343285083771,19.4528431097666,15.6522361238798,22.7199988365173,17.9383006493251,15.7349885900815,14.5009651978811,17.3698066473007,13.6252989967664,15.3959768811862,14.1829623977343,14.3624434669813,14.8966341018677,15.7449851632118,15.5330277085304,19.6016177336375
"010109",18.0914885724177,17.0325685719975,18.441183184014,20.7394074142956,20.3705740913016,17.7216171671133,18.1231490744919,17.7626012426908,17.2496801282539,21.8845681206125,16.7625670667555,17.6756103312383,15.2713762893051,15.9880948223051,13.1621162852303,14.1661672044973,14.1122224213647,13.9524153803216,16.8384605235741,16.7405070867695,15.9079580307007,19.3724706993728
"010110",19.4172547776648,17.7918990419266,18.2858535178164,20.9849513185785,20.481677993815,18.7354593124795,18.2373910305348,16.8765196698777,18.8833986038857,20.8472927732671,16.6282891922809,19.3620902375972,15.4720332115255,15.6572659345383,13.0023323475046,13.6726563484111,14.563764381916,14.4187841897315,18.107398466861,17.1805861681066,15.9817129525732,19.5672148390019
"010111",17.9504105032307,16.9708775298236,18.1737063420962,19.645561322774,19.9921531154685,17.4970520751117,17.6497665823322,17.8391281545979,16.654415875265,22.2668928642796,17.0457776474626,16.971405094617,15.301184706492,16.3558107532867,13.2702758214245,14.2827694644667,13.8253735058928,14.0507708902228,16.0298705950175,16.4386341539148,15.8886967881085,19.1596043469155
"010112",17.8706118172973,16.899272250433,18.3540405774639,20.016231801388,20.2909988626076,17.6635266324899,17.9913126674012,17.9726969029782,16.6490239957823,22.185323882277,16.9407050278935,17.1433217125217,15.3031387955603,16.1670674442375,13.2359231266662,14.3783936048076,13.9339161128023,14.0661580719217,16.2048753543492,16.46406605992,15.8695578122661,19.0799414363221
"010113",18.1461920019698,17.0634688024652,18.4794616699219,20.9142261139334,20.5568479773116,17.767211286989,18.2799916463355,17.7573347483596,17.2687813223225,22.0256473593516,16.8120031226171,17.6660812848235,15.3001797166589,15.9123960913044,13.1704456250962,14.2372801532484,14.067223914682,14.0702484470524,17.0279778519722,16.7811845883931,15.876074137753,19.3810919408929
"010114",18.6220400818681,17.6581395917234,18.9825578481399,21.4778897952189,20.6898457687513,18.1330572539023,18.646958545246,19.0486340761888,16.4225142121667,23.1525592072523,17.6506398125032,17.1048602917201,15.167302587391,17.0271290748169,13.2918019899576,15.3251240541801,14.5972473825325,14.9542281423698,16.4421674565228,17.2070532154545,16.7087587255292,20.8139356371224
"010115",17.607867449522,16.8998086005449,17.9615413397551,20.2243601083755,20.153990149498,17.6397870481014,17.9074672609568,17.9856071770191,16.4507836699486,21.7615346461535,16.6783388108015,17.3975446224213,15.0997355729342,15.8044435679913,12.9372011572123,14.3695382475853,13.9906898736954,14.2069446742535,16.0419353842735,16.1540340483189,16.0486872792244,19.3452622145414
"010116",21.1312771020112,19.33499456335,20.2050210634867,23.2461006906297,21.6388437483046,19.6593938403659,19.5782158639696,18.6606056601913,19.1050392080236,23.7872284430045,18.5759251735829,19.4263279349716,16.4736924701267,17.9488356731556,13.3355406655206,14.387700230987,15.1115773872093,15.2712843329818,19.0762020217048,18.8870790976065,17.2150911755032,21.7734131459837
"010117",19.269973260385,18.3601074454225,19.5903160660355,22.4204965049838,21.0787805863369,18.5087673516921,18.942019191789,18.2813926037447,17.7750368000549,23.0467992476475,17.6820885222635,18.3410765565472,15.8782341450821,17.2779677355731,13.0951159795125,14.3267165760935,14.4963211601163,14.8713605786547,17.9924097178895,18.1089578322422,16.8558930997495,21.1857007815514
"010118",18.0370174310146,16.5884491847112,18.4162962497809,19.1332485492413,19.7272489498823,16.940334662413,17.9813273992294,18.5486123011662,15.7639050361438,22.3194861778846,17.2659318875044,15.7888544278267,14.7804915354802,16.4703495319073,13.0014463571402,14.9738702040452,13.8907230328291,14.0219523111979,15.173273624518,15.9721865531726,15.8832486715072,19.1970216800005
"010119",17.9796951788443,17.2648178736369,18.3558805430377,20.3700060137996,20.3248060720938,17.4963622093201,17.9296764267815,17.5290700064765,16.7879446877374,22.3251793649462,16.6164590164467,17.5968069765303,15.4512908105497,16.3324128963329,13.0337446000841,14.1760228386632,13.8793154645849,14.2031307661975,16.8356348850109,17.1132918640419,16.0804649370688,19.3942845839041
"010120",17.6340326944987,16.9467401885986,17.9961529032389,19.7566614532471,19.5562484995524,17.139717763265,17.7989856211344,17.603638458252,16.5512548828125,21.8018408711751,16.5227081553141,17.0743291600545,15.2225471623739,16.1092225519816,12.7764859517415,14.049831682841,13.7771031443278,13.9324082565308,15.7941766866048,16.3882401148478,16.1324482091268,19.4653232065837
"010121",17.9962624960799,16.6302493490824,18.3405465381901,18.9324936905528,19.9715026452289,17.3913562898713,17.5506028741356,18.9465407084643,15.495808733188,22.5737310269984,17.3838578666129,15.8574327453365,14.5343789744183,16.819743861997,13.3448965026111,15.1470329780889,13.9499208016124,14.1819176480053,14.9589212774261,15.9026012110516,15.712423634723,19.3010433631215
"010201",24.6680196032805,20.5273027139552,21.0241627693176,18.4346284726087,17.8289482733783,19.8700580176185,19.1909924815683,22.9872730760013,21.8138699531555,21.0325025390176,16.6097343318603,15.266501251389,12.7047793163973,19.1976363238166,13.2760817864362,16.274817536859,17.5534178088693,14.70738845713,12.2557321155772,21.0931892535266,12.021804893718,22.1928501830381
"010202",21.9158532038871,17.1878078453281,18.0294926154181,17.5773628845116,18.1792164293596,19.3982688281203,16.6897096201546,21.5653200446015,17.8414816695791,22.4217997807913,17.6316007159535,13.4651333470419,13.9552084263125,17.07092027343,12.974641725807,14.8831838190247,17.3723842121777,14.7334702126103,13.9996344684937,18.4311088465656,14.2457059331508,21.8210062906532
"010203",21.6134898831146,19.6492044082796,18.9912896108146,18.2008285137138,20.0125831642536,19.50153836337,18.6348855664032,22.3882721987638,18.474419853904,23.4168517758148,19.2359408754291,15.2328006185666,14.6294625985502,18.601680851946,13.9010598635433,15.9253297670923,17.2850385820023,15.7188603853939,13.8652487282801,19.6743270218974,14.3207237648241,21.3763191531403
"010204",25.1516022152371,21.0922097100152,22.1166636149089,19.5330976910061,18.4576558007134,19.1480487187703,19.527586195204,23.9399426778158,21.5343440373739,22.4293061362373,17.8860866758559,15.2257969644335,13.5444243748983,18.4782692591349,14.1030685636732,17.5627330674065,20.6978928248088,14.6208559142219,13.2337327533298,21.8464539845784,13.53682952457,23.2678198284573
"010205",19.8401090508312,16.8175447480164,17.70589178566,16.8523023660921,17.7352121568395,19.9295366071157,16.3395967813232,18.5828751285949,17.9578083469236,20.5958844363417,14.5806582351953,12.567230886935,12.6941194696047,17.1333406435508,10.8500107665455,15.1576817479956,18.867071937649,14.9533307711491,13.6936603234265,16.7889102886853,13.8729307532803,21.1842615049179
"010206",24.1015830966208,20.2406517687461,19.9603611308036,19.1679358996933,19.7589056714833,20.3253979854447,19.02304613676,24.9484282569062,20.152482218022,24.4397839882391,20.9050466276759,15.0031254034248,14.6961160152079,18.1048822608783,14.577240477363,17.5509381671604,19.5007679479585,15.5959006247761,13.815369221804,21.5123182200699,15.3909036718684,23.2386780196814
