"ubigeo","precipitation_mean_2001","precipitation_mean_2002","precipitation_mean_2003","precipitation_mean_2004","precipitation_mean_2005","precipitation_mean_2006","precipitation_mean_2007","precipitation_mean_2008","precipitation_mean_2009","precipitation_mean_2010","precipitation_mean_2011","precipitation_mean_2012","precipitation_mean_2013","precipitation_mean_2014","precipitation_mean_2015","precipitation_mean_2016","precipitation_mean_2017","precipitation_mean_2018","precipitation_mean_2019","precipitation_mean_2020","precipitation_mean_2021","precipitation_mean_2022","precipitation_mean_2023","precipitation_mean_2024"
406,5.45990549651059,5.23675799369812,3.78248446583748,4.22635447924787,3.77092530239712,4.49007190194997,4.93385535153476,4.84882905374874,4.2097404377027,3.67276853322983,5.98316778919914,8.83920699249614,8.16789671507749,6.73223801851273,7.79920641075481,6.34242172132839,8.19306143630635,7.73678026632829,8.58682808442549,7.84674608057195,8.02751799171621,5.72284176024524,7.22769642092965,7.70359502055428
407,4.23661393048317,3.61474888789945,2.37500864436956,2.97087496107187,2.77989718729888,3.53283000719257,3.32404948250065,3.818644952241,3.04903854877968,2.64282731772438,5.16097788137149,5.66309797763824,6.61451691461772,4.98080608176022,6.89782116422808,4.68551151200039,5.68669763740485,5.88643735477595,6.86147418448595,6.79446237067866,4.71507482363926,4.37809995761732,4.23482171936733,4.91487826346382
408,8.11884088218212,7.65965092033148,5.66042831093073,5.79409955739975,5.3261051826179,6.66499535888433,7.00406036823988,6.04247441738844,6.40285666286945,5.29580777660012,8.14293204694986,12.2305248618126,9.92480522692204,9.11090407371521,9.29623961448669,8.40582885742188,11.0359345167875,10.0684188336134,10.8350195169449,9.69008754491806,11.084423032403,7.82055644094944,9.75378517210484,9.6569386690855
502,11.1144416374073,11.1391467880784,10.7060096974958,9.43982887268066,8.75336166850308,10.7029328429908,10.0935742394966,8.99902124572218,11.0545166249861,9.95871294590465,15.0894726870353,13.2690217871415,14.2759475540697,12.8067811999405,12.0951263862744,10.8793980280558,12.2612029962372,11.4306786687751,13.3651624813414,9.27688250625343,13.4250478744507,10.5407293052004,11.9489795450579,13.2864192326864
501,10.8898629660558,10.8649920453929,10.2162978432395,9.17966627833819,8.2724876066651,9.87260911922262,9.73549975770893,8.16228018384991,10.1852661383272,9.64880462126298,13.9809468298247,11.8909145894677,12.8473091799803,11.343645847205,11.9131164454451,10.6256159098461,11.1539433026555,11.1107468556876,11.996554663687,8.77722490195072,12.1817807765922,10.0772184025158,10.785466993698,12.0912048744433
503,9.03758045934862,8.30041761808498,8.23871818152807,7.30552218549995,6.97178912419145,8.87947203010641,8.22296075923468,7.94681094282417,8.72913339061122,8.1961998990787,13.6211585793444,12.5435105395573,12.3987577397336,11.4109205840736,10.1176929371331,9.04381503853747,11.3775888771139,10.5751328211959,11.9531351315078,8.66846367107925,12.3501129355482,9.06226876986924,11.2289462243357,11.37646918143
504,18.8121011367211,17.7111571018512,16.5210469245911,17.2606127152076,14.4717927345863,18.116373693026,16.7419294210581,14.9818674674401,17.8551714603717,17.0511080741882,26.8423529845018,18.7520759362441,20.6676388080303,16.3279231878427,16.9607324013343,15.5560103636522,17.7442656590388,16.374829857166,18.4114205213693,14.6527907811678,19.6129387708811,15.279554777879,17.323012476701,19.0985303878784
505,15.702870298315,15.3610971945303,14.1516888653791,13.8193657769097,12.5072164252952,14.6386742980392,14.9353628299854,11.9421442667643,14.5902186640987,15.1484800974528,19.9627413714374,15.7585502907082,17.3653864825213,14.1621723175049,15.1585387194598,14.1597221233227,15.659163651643,15.4248406021683,17.0534239733661,12.6323542700873,17.2261185540093,13.5006464004517,14.6947627102887,16.3853443710892
506,6.27879155677697,5.63423959192934,4.93065209511261,4.86855703094531,4.17874359574001,5.9208108419014,5.27732668035291,6.11805256531121,5.73898966205197,5.07922757718497,8.57452028925975,8.78825424519034,8.57987093159678,7.63903504010186,7.97107142809882,5.88068376822951,9.2034312897627,7.63539309879442,9.05640701563506,6.88638242409112,8.77545322544825,6.29410730899018,9.00360892007897,8.45482023574045
507,8.04354881246885,6.85858283316096,5.44373641038934,5.69353179385265,4.4797660180678,6.51985575879614,6.04453867052992,6.30199286465843,6.44276346142093,4.97050615524252,7.47860286136468,10.9221057916681,9.60154271622499,8.75673083712657,9.54999643067519,7.42393278082212,10.6697545573115,8.85282335927089,10.5868528485298,8.77700171868006,10.035915111502,7.20816561703881,10.6012389287353,9.68220661580563
508,8.58128492648785,7.09125768954937,5.52976954166706,5.61891793104318,4.61814365386963,6.2288051715264,6.53466718747066,5.90220183225778,6.19893515660213,4.75499292153579,7.55865695659931,12.1395510673523,10.5150584807763,9.22972886745746,9.69942362125103,8.33313080714299,11.3368072509766,9.64523837016179,11.3394994588999,9.99244129474346,11.1517075171837,7.60825504156259,10.9424707632798,10.3749532112708
509,10.3824100823238,9.19582465599323,9.57294546324631,8.63527835648635,7.79860369090376,10.6152293764312,10.0724697770744,8.84241444489052,9.33830049120147,9.41466022359914,13.8627571895205,12.9325959764678,12.4897814947983,10.8700864068393,11.0943906389434,9.30611273338055,11.6736738928433,10.5447104223843,12.9894812189299,9.10676406991893,12.3416947331922,9.53184987758768,11.7312412919669,11.331995783181
510,10.2884335583203,9.82950199466862,9.82824915402556,8.77048885005794,8.15956496539181,10.3300031243938,9.65666143861536,8.65943483457173,10.1129437015481,9.7863315817428,14.818693278587,13.2087761865903,13.4431136928193,12.0696653470601,11.5332976693976,9.98908157871194,11.9933577367704,11.1696310304616,13.0016777744032,8.91047286334103,13.0506243509789,9.89445901896856,11.6679071792184,12.4017163760042
511,11.8731316297482,11.6755887789604,11.6192235457592,10.2383648799016,9.81700537754939,11.9052312802046,11.5549922111707,9.71405819134834,11.6207281014858,11.7578332118499,17.0504150390625,14.8404755225548,15.1055438946455,12.9203862410325,13.6582821577023,11.6803684234619,13.250829011966,12.7643807484553,14.9091443281907,10.2133921598777,14.9093468739436,11.4462581047645,13.6448233433259,14.0218302897918
602,15.0595745789377,13.788350406446,10.6779468937924,11.1114295658312,11.6152674357096,14.3756643931071,13.5897009832817,13.095218357287,18.2216130641469,12.9701273566798,11.7653364214981,10.2881697939153,9.79496753424929,9.74273835567006,10.1344743360553,8.86021339684202,13.4255783348753,12.5789835411206,11.3862625590542,10.6809742743509,12.7311779825311,11.638385237309,16.5030547526845,8.80036790747392
