"UBIGEO","no2_mean_2019","no2_mean_2020","no2_mean_2021","no2_mean_2022","no2_mean_2023","no2_mean_2024"
"050201",3.74237951615609e-05,3.93524411721452e-05,3.81807738702815e-05,4.23781556218119e-05,3.69276453378484e-05,3.9698127267525e-05
"050202",3.69081768918711e-05,3.87933040751677e-05,3.74039767364332e-05,4.17278292826009e-05,3.63625571292919e-05,3.89277278106409e-05
"050203",3.72170394609454e-05,3.92578229705346e-05,3.79568491606244e-05,4.24856098924871e-05,3.66683804846697e-05,3.9378158598417e-05
"050204",3.64713771323302e-05,3.89013232263454e-05,3.75005854817295e-05,4.18055665943704e-05,3.62431393946605e-05,3.86915825960654e-05
"050205",3.65508831198078e-05,3.81795699052265e-05,3.68623388801585e-05,4.09626746226382e-05,3.57283216099779e-05,3.83209085800525e-05
"050206",3.63067604619093e-05,3.83541744182155e-05,3.67069014635685e-05,4.11304593732424e-05,3.59373948023586e-05,3.81751593861878e-05
"050301",3.80002198688638e-05,3.96589430008713e-05,3.81802936723678e-05,4.2390424891679e-05,3.72160067908623e-05,3.99033659148108e-05
"050302",3.80196462672671e-05,4.01681507929253e-05,3.84703813722778e-05,4.26271687038443e-05,3.75942773517228e-05,4.04719340433356e-05
"050303",3.80886685785132e-05,3.98394745849863e-05,3.86064912089269e-05,4.27378595214035e-05,3.74898939763577e-05,4.03032562707835e-05
"050304",3.76072559427465e-05,3.93078612196002e-05,3.78930555319646e-05,4.21392221559693e-05,3.6936050654341e-05,3.948896761762e-05
"050401",3.71825001747914e-05,3.89862764635674e-05,3.78818897383049e-05,4.21948168102038e-05,3.67515922801713e-05,3.92940542087873e-05
"050402",3.63432328360348e-05,3.82763323440254e-05,3.73639981721898e-05,4.13834622944519e-05,3.5961708552075e-05,3.85615898547775e-05
"050403",3.7440229444215e-05,3.94549580841636e-05,3.80049317525969e-05,4.2483373449152e-05,3.74639492791716e-05,3.9735240151398e-05
"050404",3.80812775379346e-05,4.0133313441702e-05,3.89768942671113e-05,4.34647038300416e-05,3.80758545543742e-05,4.03059782509779e-05
"050405",3.76232992298846e-05,3.97179252770055e-05,3.86348823050553e-05,4.29934279585954e-05,3.73391203996169e-05,4.03057485392273e-05
"050406",3.65730763503707e-05,3.85566169109035e-05,3.72680227519688e-05,4.16260213793145e-05,3.62585425390236e-05,3.87320179465617e-05
"050407",3.70119982047e-05,3.89317790914242e-05,3.7625791294455e-05,4.21016856782901e-05,3.64042508917524e-05,3.92590856212002e-05
"050408",3.78466797885673e-05,4.00222863445633e-05,3.85576237949672e-05,4.28602953414949e-05,3.73077173138514e-05,4.02018956100272e-05
"050409",3.94762930277832e-05,4.16400490589158e-05,4.02659710322148e-05,4.44781079575747e-05,3.91476595010245e-05,4.18583176866714e-05
"050410",3.63167954578731e-05,3.80858297501349e-05,3.70156893638967e-05,4.10928366645771e-05,3.58505834038456e-05,3.83647598994964e-05
"050411",3.65742050132032e-05,3.86158599338996e-05,3.740729406604e-05,4.16499610939134e-05,3.62585771914157e-05,3.8877721342158e-05
"050412",3.66298112515404e-05,3.83801530204805e-05,3.74233694453432e-05,4.17083683654205e-05,3.59347560154709e-05,3.87858577770261e-05
"050413",3.59045662737406e-05,3.77733841204608e-05,3.66391093459222e-05,4.04531829570651e-05,3.54549215898695e-05,3.78072362979166e-05
"050501",3.64426162118011e-05,3.81462086323461e-05,3.68426832362814e-05,4.12005764499709e-05,3.55588632232428e-05,3.82226137490008e-05
"050502",3.70977943340229e-05,3.90414803457556e-05,3.75480349738856e-05,4.18864173078965e-05,3.69698584856404e-05,3.93540857848197e-05
"050503",3.74984146589645e-05,3.9235626142668e-05,3.80068761665249e-05,4.2536676226269e-05,3.69585147155809e-05,3.96785807056223e-05
"050504",3.78623879731607e-05,3.96759141358436e-05,3.84203226808781e-05,4.28346816400044e-05,3.75458793325298e-05,3.98933274291989e-05
"050505",3.6922521409859e-05,3.86277747116809e-05,3.75343010507748e-05,4.17564589016879e-05,3.64154118644905e-05,3.92792445803177e-05
"050506",3.74544464730969e-05,3.95753662909147e-05,3.83973535619809e-05,4.269939148704e-05,3.72901478126065e-05,3.96101827864411e-05
"050507",3.76007050809237e-05,3.94867250576046e-05,3.8189391702484e-05,4.2702384628904e-05,3.74096175555003e-05,3.98795109217828e-05
"050508",3.66782976627665e-05,3.84140515546041e-05,3.70625074373417e-05,4.12344265991225e-05,3.59938296779978e-05,3.86262035893938e-05
"050509",3.69788094429456e-05,3.89263486222203e-05,3.73457674798364e-05,4.20460370841902e-05,3.68337800481418e-05,3.92858253166971e-05
"050510",3.7179141447315e-05,3.90159619991283e-05,3.75224046933746e-05,4.20351822703458e-05,3.69252685635262e-05,3.92922719286992e-05
"050511",3.67249847476159e-05,3.88347278434207e-05,3.73171255314351e-05,4.15952095195224e-05,3.62757435575086e-05,3.88913200049229e-05
"050512",3.85909366579543e-05,4.07819140478254e-05,3.87348712462674e-05,4.38712848752325e-05,3.89602120705138e-05,4.11383236773812e-05
"050513",3.68954362399847e-05,3.87417977292773e-05,3.70191380115119e-05,4.20366124379121e-05,3.64903056059738e-05,3.9187423710661e-05
"050514",3.66001040919412e-05,3.85357120929061e-05,3.71762042963234e-05,4.16217360833446e-05,3.64614465883503e-05,3.88891053847262e-05
"050515",3.71093961823913e-05,3.8838079548461e-05,3.76892480815405e-05,4.2022195070281e-05,3.65553609911136e-05,3.92817178722493e-05
"050601",3.9185424976263e-05,4.06081496677689e-05,3.9044784238809e-05,4.32446474548228e-05,3.79524796265747e-05,4.0807948970169e-05
"050602",3.79474519207796e-05,3.96141816096725e-05,3.81335605345628e-05,4.24046616672404e-05,3.71005726834181e-05,4.00460882074798e-05
"050603",3.87838808268014e-05,4.05546370408693e-05,3.87189974749715e-05,4.29154456632325e-05,3.77553727329759e-05,4.05337430338968e-05
"050604",3.89277625191905e-05,4.06038634142253e-05,3.89916326295873e-05,4.29599128950745e-05,3.81786853409123e-05,4.07344615835975e-05
"050605",3.89883880872789e-05,4.03418036056197e-05,3.92610437828339e-05,4.30560434610592e-05,3.71700485455552e-05,4.07878673614445e-05
"050606",3.80071213536276e-05,3.97793801339961e-05,3.82686561695098e-05,4.2400580488513e-05,3.74349787785763e-05,4.01172855038489e-05
"050607",4.05162592516577e-05,4.12530842685967e-05,4.05644425977034e-05,4.47703066878457e-05,3.91120786490995e-05,4.22219401441837e-05
"050608",3.92036505209019e-05,4.04801483318902e-05,3.91622488838205e-05,4.353929464675e-05,3.77583601778761e-05,4.09615988638572e-05
"050609",4.05886823369287e-05,4.16385135621674e-05,4.0517461645228e-05,4.44705283683869e-05,3.88188201068866e-05,4.22871273032129e-05
"050610",4.03337651098287e-05,4.1286544370067e-05,4.01146515162729e-05,4.42921429390305e-05,3.85898952413941e-05,4.17772334198717e-05
"050611",3.85688031973683e-05,4.0239097491902e-05,3.85597666482538e-05,4.27440513533872e-05,3.74590738635421e-05,4.0401154218479e-05
"050612",4.05944915524435e-05,4.16096050658931e-05,4.06580180306744e-05,4.47945762111044e-05,3.92663003094874e-05,4.24999289431836e-05
"050613",4.02385987137121e-05,4.15146433139724e-05,4.05427465222005e-05,4.45107650664443e-05,3.90491617659455e-05,4.2374161825239e-05
"050614",4.06235985748941e-05,4.19888767623688e-05,4.03710418858769e-05,4.45271219409272e-05,3.9515571206389e-05,4.26861416789384e-05
"050615",3.93362477833208e-05,4.11496545872042e-05,3.94517458043876e-05,4.36437708630562e-05,3.809047235792e-05,4.12607944505127e-05
"050616",3.93233387516783e-05,4.0548221695666e-05,3.89142422485221e-05,4.34239797221962e-05,3.82566387251538e-05,4.09278133192369e-05
"050617",4.06726184494098e-05,4.21530641015656e-05,4.04731836727928e-05,4.44187804878429e-05,3.93241849459784e-05,4.23678871772199e-05
"050618",3.86566528267905e-05,4.00849790208052e-05,3.86691304105973e-05,4.29265873761507e-05,3.75443718827427e-05,4.03488615132101e-05
"050619",4.07473945415088e-05,4.19755855787743e-05,4.04527420901893e-05,4.45590173987649e-05,3.93155938566478e-05,4.25310450550498e-05
"050620",3.94040228072164e-05,4.1680522183149e-05,3.97201899226664e-05,4.40529997562465e-05,3.87041735459752e-05,4.1943003337467e-05
"050621",4.13482093967022e-05,4.24335692351308e-05,4.09340021022985e-05,4.5109638355722e-05,4.00553208847509e-05,4.3248587488697e-05
"050701",3.85369199825533e-05,3.98723330374418e-05,3.8527740685539e-05,4.25343088161669e-05,3.68177117989994e-05,4.01147685144829e-05
"050702",3.99012488601088e-05,4.07986613289496e-05,3.95172911638118e-05,4.37451759790571e-05,3.77695920843029e-05,4.14271185627316e-05
"050703",3.80281125172587e-05,3.96225456568671e-05,3.80682293655753e-05,4.24575308085848e-05,3.68918666600914e-05,3.96641995334723e-05
"050704",3.84754590417513e-05,3.99648689602398e-05,3.84541014512772e-05,4.24143743236412e-05,3.60902332519609e-05,3.96206250989652e-05
"050705",4.15048329078442e-05,4.2603634608232e-05,4.12699069917226e-05,4.51022836174676e-05,4.01131527103978e-05,4.35159117183035e-05
"050706",3.98481906025509e-05,4.08661785947142e-05,3.96850665381654e-05,4.37023979105389e-05,3.7970436439332e-05,4.12348689561987e-05
"050707",3.92858384754805e-05,4.05241401598888e-05,3.92079702243616e-05,4.30081994506121e-05,3.70864722246029e-05,4.04459956379006e-05
"050708",3.83845151166123e-05,3.98899653481889e-05,3.82798837794692e-05,4.24348344826761e-05,3.67699592089891e-05,4.01354917060469e-05
"050801",4.01654188234802e-05,4.15207455876837e-05,3.98187017119975e-05,4.42081396779933e-05,3.85298352610744e-05,4.1972178707934e-05
"050802",3.81524986263289e-05,3.91325191674171e-05,3.76219822004135e-05,4.20113576072794e-05,3.58456360621509e-05,3.93677737522957e-05
"050803",3.95238638248392e-05,4.1203750154687e-05,3.93305097634266e-05,4.37703430696182e-05,3.77265595647023e-05,4.12385008679184e-05
"050804",3.86364975912209e-05,3.98354475909415e-05,3.83948302234449e-05,4.26646225308261e-05,3.62787295016571e-05,3.99738949030037e-05
"050805",3.9195706296811e-05,4.01715740888492e-05,3.84966940778985e-05,4.2871037931839e-05,3.64325500835903e-05,3.98350633168461e-05
"050806",3.77549064448833e-05,3.92292543868579e-05,3.79484110629019e-05,4.22072409363514e-05,3.59453815552661e-05,3.92974198810486e-05
"050807",3.8347879665233e-05,4.00467642055422e-05,3.8396938341721e-05,4.22960747583426e-05,3.67014847900769e-05,4.01989253071572e-05
"050808",3.92762386049012e-05,4.05643812962005e-05,3.90109707694078e-05,4.32796177496887e-05,3.7002761927117e-05,4.03453083136314e-05
"050809",3.96875598167703e-05,4.10941438316416e-05,3.95043337217465e-05,4.3728342686213e-05,3.72054814293436e-05,4.08254407977823e-05
"050810",3.99834324713037e-05,4.15958885029368e-05,3.97190555803884e-05,4.41617368337394e-05,3.87484673736178e-05,4.17742862107353e-05
"050901",3.90088550156007e-05,4.08724345401379e-05,3.93518753224325e-05,4.38450510980329e-05,3.88181594993277e-05,4.16927287602044e-05
"050902",3.90725642544641e-05,4.13461792625997e-05,3.99762361004925e-05,4.38663424182202e-05,3.8936138463957e-05,4.16723180369874e-05
"050903",3.95592188313405e-05,4.1650094877841e-05,4.0290152784518e-05,4.4569084930038e-05,3.95696272135189e-05,4.26554799921308e-05
"050904",3.94509692240679e-05,4.10870392633101e-05,3.99834862789152e-05,4.45235284320951e-05,3.90223142342595e-05,4.25556661842062e-05
"050905",3.88451559594565e-05,4.07860847953782e-05,3.91802032703042e-05,4.35832942911528e-05,3.82636909751366e-05,4.15624664218693e-05
"050906",3.87543742244347e-05,4.0805319606965e-05,3.90286412335869e-05,4.33063501659693e-05,3.81640380224438e-05,4.11554471898978e-05
"050907",3.83193525174973e-05,4.04396056812761e-05,3.88670714414735e-05,4.34617870424e-05,3.76405935138105e-05,4.10251920399796e-05
"050908",3.81088899212141e-05,3.98701218132448e-05,3.86118228509964e-05,4.27892635106675e-05,3.77150285198359e-05,4.08631061823853e-05
"050909",3.86846756437513e-05,4.07532561277115e-05,3.92818767203321e-05,4.35811205939269e-05,3.85071084073771e-05,4.16710818491795e-05
"050910",3.85704245796295e-05,4.0844508267575e-05,3.92795084265096e-05,4.3377494834871e-05,3.7755742322245e-05,4.10418356520926e-05
"050911",3.82088686336648e-05,4.00265577753694e-05,3.85654809426062e-05,4.26907396041647e-05,3.7575219026187e-05,4.0551066144611e-05
"051001",3.82649102148387e-05,4.01426396671673e-05,3.896026311899e-05,4.33626865456515e-05,3.78789260649068e-05,4.08150805535332e-05
"051002",3.80786550366035e-05,3.9856379027563e-05,3.93404536924413e-05,4.35599113628576e-05,3.8009585718949e-05,4.07639032092809e-05
"051003",3.81093956194024e-05,3.99077735937928e-05,3.83312418592927e-05,4.24489846155128e-05,3.74503907653141e-05,4.03892733249145e-05
"051004",3.91046322060663e-05,4.1021562010558e-05,3.94215157731253e-05,4.33418298400376e-05,3.83735903083632e-05,4.14059626298744e-05
"051005",3.80323118655006e-05,3.98121416345384e-05,3.85244532600559e-05,4.25554967110541e-05,3.74226454571861e-05,4.04678801168113e-05
"051006",3.79938885138833e-05,4.04041845646253e-05,3.85863283114583e-05,4.32565420633749e-05,3.80264176186634e-05,4.0559917330069e-05
"051007",3.85569169793007e-05,4.04731599944791e-05,3.9114164703006e-05,4.37883420671869e-05,3.82700978241398e-05,4.09186477656321e-05
"051008",3.78476516322216e-05,3.9876749570179e-05,3.92992682086841e-05,4.31778790720885e-05,3.75883905202911e-05,4.06178037198867e-05
"051009",3.78544233602555e-05,3.96012142324491e-05,3.86091860916728e-05,4.29995795572338e-05,3.75920083267873e-05,4.02240460521358e-05
"051010",3.79643433989545e-05,4.01447339566182e-05,3.87219674700359e-05,4.29627715314826e-05,3.77069940922953e-05,4.04446659519783e-05
"051011",3.72041145098667e-05,3.93439570774817e-05,3.81783893942258e-05,4.24973991997401e-05,3.68905471345968e-05,3.98105006261157e-05
"051012",3.74687789804659e-05,3.95680146200256e-05,3.81823536730846e-05,4.26760731961948e-05,3.70029282903242e-05,3.97908722249506e-05
"051101",3.85635116690679e-05,4.05510277482921e-05,3.91333389775017e-05,4.34296898514573e-05,3.85249957968105e-05,4.08304039926538e-05
"051102",3.80012370807403e-05,3.97901865324094e-05,3.84998205812645e-05,4.28023896670612e-05,3.75402050720809e-05,4.01473099793856e-05
"051103",3.86098573013774e-05,4.10840880053251e-05,3.92380052452176e-05,4.34656428832948e-05,3.82476834104511e-05,4.09963304619095e-05
"051104",3.82320236315923e-05,4.04476400821371e-05,3.90012956748702e-05,4.3195987922036e-05,3.7721588331911e-05,4.0410121236836e-05
"051105",3.85482715536607e-05,4.0244016511881e-05,3.85917779876149e-05,4.28482916870075e-05,3.77824001051018e-05,4.07061744937196e-05
"051106",3.88154054521945e-05,4.05022829425003e-05,3.92960698647286e-05,4.37455341429654e-05,3.87811013740907e-05,4.15775788502966e-05
"051107",3.84204045214549e-05,4.11521498342844e-05,3.95233735452125e-05,4.39483180426726e-05,3.79301534325984e-05,4.08851760240097e-05
"051108",3.71714663746259e-05,3.9284582785931e-05,3.7932510727232e-05,4.1974459185334e-05,3.68483180413058e-05,3.9347326909823e-05
"060101",3.41198164292036e-05,3.53081768915542e-05,3.63989372212533e-05,4.0203140170221e-05,3.45689780176167e-05,3.64016011820468e-05
"060102",3.57472461260083e-05,3.72382247032082e-05,3.79595416067225e-05,4.24491132274692e-05,3.62176596987165e-05,3.79870059798681e-05
"060103",3.48162758917804e-05,3.56094948435502e-05,3.68828726196142e-05,4.05876178856274e-05,3.45763537769581e-05,3.65898439209567e-05
"060104",3.39053554829936e-05,3.56925537235382e-05,3.61473489276868e-05,4.02530339452192e-05,3.45266970382992e-05,3.63521189959643e-05
"060105",3.30441613411093e-05,3.47530107422149e-05,3.55736066924281e-05,3.94386084219019e-05,3.36353820787126e-05,3.54148283188375e-05
"060106",3.35453359151512e-05,3.52456623892584e-05,3.59211086568775e-05,3.98241745021866e-05,3.40800454351287e-05,3.5652997434361e-05
"060107",3.32409439297818e-05,3.48284092579022e-05,3.55237531894158e-05,3.9908017096379e-05,3.3895802787445e-05,3.57634422315859e-05
"060108",3.36426195946061e-05,3.51733980584146e-05,3.58056325348997e-05,3.97601883203042e-05,3.42415776219525e-05,3.59755760818457e-05
"060109",3.47712527102623e-05,3.55861140497769e-05,3.70768872019061e-05,4.06417529910224e-05,3.45562345123378e-05,3.66028590096329e-05
"060110",3.26020001298138e-05,3.49526509246036e-05,3.52313355893932e-05,3.94935618689506e-05,3.32013650647291e-05,3.54368638969989e-05
"060111",3.28299803456169e-05,3.41503779580194e-05,3.47699924794727e-05,3.87687668151868e-05,3.25935400781834e-05,3.48201894703127e-05
"060112",3.44035360295342e-05,3.56623426154979e-05,3.68985329112714e-05,4.09026492416666e-05,3.44834644898081e-05,3.65226715195284e-05
"060201",3.4040478060734e-05,3.60413254171485e-05,3.67166601015241e-05,4.1012034798084e-05,3.50843680961536e-05,3.66229816638313e-05
"060202",3.48397991878287e-05,3.65659448958694e-05,3.71204980493927e-05,4.13663763734097e-05,3.57047883839384e-05,3.74817673905087e-05
"060203",3.60279240513315e-05,3.81269829284312e-05,3.86342187151549e-05,4.29931522229066e-05,3.70714649127502e-05,3.92218352498306e-05
"060204",3.45868802613743e-05,3.67659906215915e-05,3.74011968948038e-05,4.14440731311631e-05,3.55141139459515e-05,3.73182995740994e-05
"060301",3.36496883007092e-05,3.56313082004781e-05,3.61642199691573e-05,4.04965473992887e-05,3.44215490828669e-05,3.59813315460258e-05
"060302",3.24661712864344e-05,3.43444113172333e-05,3.49421391705909e-05,3.91466737673925e-05,3.29547954097604e-05,3.50632865379517e-05
"060303",3.32994565531861e-05,3.5440694516241e-05,3.6074045233846e-05,4.02359916986872e-05,3.44146344505381e-05,3.61963636600137e-05
"060304",3.30794455725205e-05,3.4695673110809e-05,3.54643130192826e-05,3.95819233366059e-05,3.37960143399282e-05,3.55428245846976e-05
"060305",3.34510453574498e-05,3.55452496106937e-05,3.56966131709104e-05,4.03027217806202e-05,3.38545096410473e-05,3.59553213674893e-05
"060306",3.33373905593947e-05,3.4953248622221e-05,3.57357190670607e-05,3.99380063558578e-05,3.37030222154683e-05,3.58722811649062e-05
"060307",3.17797665745449e-05,3.36754645249342e-05,3.43157860456691e-05,3.83627483793429e-05,3.23926905478661e-05,3.40486078542749e-05
"060308",3.32636301418044e-05,3.53269302914053e-05,3.5801725005155e-05,3.97969799922301e-05,3.36601984311441e-05,3.5587612924725e-05
"060309",3.29906827561265e-05,3.47403226203337e-05,3.5566036604854e-05,3.94658737442959e-05,3.34794322008806e-05,3.53464997274067e-05
"060310",3.27912090578676e-05,3.45303510323388e-05,3.49016330757321e-05,3.91951236024544e-05,3.310159403538e-05,3.48717575679635e-05
"060311",3.40349955406198e-05,3.56473097009141e-05,3.62316350714317e-05,4.06192621127004e-05,3.41660063157694e-05,3.64940878206865e-05
"060312",3.22514571911656e-05,3.39032380379002e-05,3.45374849956765e-05,3.83975357731011e-05,3.25599818888322e-05,3.42989726761975e-05
"060401",3.32234796295451e-05,3.51066000311286e-05,3.62169489580678e-05,3.98869300456498e-05,3.41329113702625e-05,3.59664227277567e-05
"060402",3.40989894558518e-05,3.58071035502158e-05,3.68325383896141e-05,4.10352805749226e-05,3.52644980560218e-05,3.69698357919533e-05
"060403",3.29040715291361e-05,3.48969985778946e-05,3.54082303297825e-05,3.9963130224909e-05,3.37333827837178e-05,3.58613236050429e-05
"060404",3.39882290283842e-05,3.58956220381629e-05,3.7496668558984e-05,4.11633309365633e-05,3.48735146350043e-05,3.65184667750693e-05
"060405",3.38014086807576e-05,3.57497419432269e-05,3.67677836361936e-05,4.07659871007355e-05,3.49355038286735e-05,3.67291911253316e-05
"060406",3.33633907131701e-05,3.53053530196146e-05,3.60740154518045e-05,4.05553679579602e-05,3.43118182284984e-05,3.62390421924629e-05
"060407",3.48118402110652e-05,3.64011220862004e-05,3.74748578108412e-05,4.12464086427817e-05,3.55358320422214e-05,3.7122961590839e-05
"060408",3.33608434761736e-05,3.52245894583435e-05,3.62867680375404e-05,4.0266388332105e-05,3.42282256777377e-05,3.60288250916096e-05
"060409",3.38238084410926e-05,3.57475669440744e-05,3.67576869727861e-05,4.10625356683077e-05,3.45731372611783e-05,3.63088892387942e-05
"060410",3.47194895912217e-05,3.64013236087051e-05,3.72712030066666e-05,4.09450996212655e-05,3.53561966117037e-05,3.69626990903535e-05
"060411",3.58902070074068e-05,3.8173576739891e-05,3.85164391624213e-05,4.29767779366421e-05,3.60890102625456e-05,3.87444344863291e-05
"060412",3.5024366000856e-05,3.73077270303052e-05,3.76950747483242e-05,4.1833400066912e-05,3.59338755118636e-05,3.79623460210011e-05
"060413",3.3012222551243e-05,3.51706905253135e-05,3.58592451375605e-05,4.0045312890719e-05,3.41612024134903e-05,3.60547211628142e-05
"060414",3.38124783747231e-05,3.57978202960903e-05,3.66129308658433e-05,4.09480258926765e-05,3.50747014563319e-05,3.65473285133057e-05
"060415",3.39476800903523e-05,3.6024743700327e-05,3.66903181518281e-05,4.10626210105948e-05,3.45816450840771e-05,3.62490057105245e-05
"060416",3.56765183636472e-05,3.81248459304814e-05,3.85490617358833e-05,4.30851723950542e-05,3.59619959126197e-05,3.86397214015767e-05
"060417",3.29857037156497e-05,3.47814853763078e-05,3.58782869396661e-05,4.00005474049232e-05,3.38138977731365e-05,3.56684592135608e-05
"060418",3.75991948542665e-05,4.00738888321247e-05,4.01410075630687e-05,4.43579689077422e-05,3.78436687968177e-05,4.0383120764165e-05
"060419",3.32802953058735e-05,3.50604523712305e-05,3.59669938840728e-05,3.99723763260567e-05,3.42199043495373e-05,3.619437090369e-05
"060501",3.69466268359372e-05,3.8494794669102e-05,3.93393090545575e-05,4.3325356082697e-05,3.69417705617253e-05,3.93548851013973e-05
"060502",3.77421348548673e-05,3.89830168175896e-05,4.00982006631498e-05,4.35802200415175e-05,3.77460332161542e-05,3.99424882989177e-05
"060503",3.83411553184282e-05,3.99418552833976e-05,4.06056599421391e-05,4.48048577405569e-05,3.81588771695986e-05,4.11483253373445e-05
"060504",3.72187301630027e-05,3.89803684078969e-05,3.9140954143911e-05,4.33331230784999e-05,3.71630414441511e-05,3.99116742018704e-05
"060505",3.84304936416593e-05,4.02521167857333e-05,4.08783750750003e-05,4.5473004615007e-05,3.83330590594957e-05,4.13323462264584e-05
"060506",3.74191814971036e-05,3.92385542845261e-05,4.0104716875051e-05,4.35577692253017e-05,3.77160221121884e-05,3.98592380535603e-05
"060507",3.80221399233922e-05,3.95651822160773e-05,4.06042171297623e-05,4.43164643920006e-05,3.83601992897731e-05,4.03791051552767e-05
"060508",4.02247742103652e-05,4.19141022783449e-05,4.25055450809819e-05,4.66181753566434e-05,4.01250761076471e-05,4.28059311156638e-05
"060601",3.30483169650824e-05,3.50905944103207e-05,3.61498749655141e-05,4.03618985534784e-05,3.39796009335662e-05,3.57816151415623e-05
"060602",3.5418192053613e-05,3.74470065378759e-05,3.86211588136726e-05,4.29572245026811e-05,3.66289100244008e-05,3.82827452650719e-05
"060603",3.5643897769111e-05,3.75460176770808e-05,3.87059162842836e-05,4.273893261761e-05,3.68040446856541e-05,3.8663062373179e-05
"060604",3.36097018038337e-05,3.55999391316059e-05,3.64832709904542e-05,4.09710518289453e-05,3.47168527793372e-05,3.633306843381e-05
"060605",3.32099695410306e-05,3.55132340749494e-05,3.63070641103532e-05,4.05673965776465e-05,3.4767001541747e-05,3.63437246747377e-05
"060606",3.48101061201045e-05,3.67766456894393e-05,3.81771594798814e-05,4.24481129132743e-05,3.60822164545382e-05,3.78452758226736e-05
"060607",3.42250343824933e-05,3.64697879469595e-05,3.72231791422082e-05,4.16553447848565e-05,3.53283868688861e-05,3.70893854432795e-05
"060608",3.30778283611642e-05,3.50030824778197e-05,3.58807721799581e-05,4.00115531722125e-05,3.42391931330258e-05,3.60371866385001e-05
"060609",3.4450835490343e-05,3.62981845507574e-05,3.75527734700681e-05,4.17104649928291e-05,3.57821830542569e-05,3.72387670509812e-05
"060610",3.29652793580403e-05,3.5133257013113e-05,3.55914359925458e-05,4.00749432247571e-05,3.43046361017932e-05,3.64417848093848e-05
"060611",3.51028484936943e-05,3.73048246175903e-05,3.86361445671063e-05,4.29753797168512e-05,3.67346067801676e-05,3.8401236105414e-05
"060612",3.34039064079397e-05,3.55412139254481e-05,3.64743941963672e-05,4.06034037051318e-05,3.47207217060982e-05,3.61506941040719e-05
"060613",3.40221758225994e-05,3.60632507160614e-05,3.71764946292783e-05,4.14166217776502e-05,3.5303486693156e-05,3.71937629312771e-05
"060614",3.24270857886529e-05,3.41591283325756e-05,3.51954985128161e-05,3.94956364754261e-05,3.33848987201399e-05,3.53219131756209e-05
"060615",3.53088244861581e-05,3.66183348107718e-05,3.81456436565144e-05,4.21297107932069e-05,3.61446070982026e-05,3.81734491943361e-05
"060701",3.27096941343728e-05,3.43467011360282e-05,3.52119817302576e-05,3.89997675896489e-05,3.33496928644158e-05,3.52255882377578e-05
"060702",3.34344585569328e-05,3.50806073431368e-05,3.59566330976435e-05,3.96661521766437e-05,3.39105907686564e-05,3.61986070081623e-05
"060703",3.31953921357817e-05,3.47507279879058e-05,3.56232878846723e-05,3.96429350288572e-05,3.36369741542871e-05,3.54839926237417e-05
"060801",3.37697479681404e-05,3.57593434906604e-05,3.67209374563138e-05,4.09887105366975e-05,3.49179096873356e-05,3.69735665737924e-05
"060802",3.46204496313428e-05,3.61578306315326e-05,3.76366830133799e-05,4.19217649493461e-05,3.56297111511605e-05,3.77178859325041e-05
"060803",3.26769769259685e-05,3.47793682709522e-05,3.60249482648507e-05,3.97869895773652e-05,3.3742410730176e-05,3.57802560061379e-05
"060804",3.34941214319016e-05,3.55210847879681e-05,3.62232080732417e-05,4.02191977019564e-05,3.42799332622459e-05,3.63496294184017e-05
"060805",3.39108120569801e-05,3.56669002353035e-05,3.71109557083279e-05,4.13100079872504e-05,3.53331603270209e-05,3.70166980735006e-05
"060806",3.45788601014118e-05,3.63663374428984e-05,3.75413842337895e-05,4.19800851286803e-05,3.61827660058718e-05,3.78098391022829e-05
"060807",3.40596001202559e-05,3.58757350574219e-05,3.66976810002206e-05,4.05732850162851e-05,3.49830497821974e-05,3.67413178471561e-05
"060808",3.36170380468194e-05,3.59536348498881e-05,3.66696790956633e-05,4.07139847482212e-05,3.46300205584708e-05,3.62077708156394e-05
"060809",3.34974586112016e-05,3.53725854825163e-05,3.66467484975859e-05,4.00929308320488e-05,3.42114941494797e-05,3.61784131116188e-05
"060810",3.35951785768497e-05,3.56092038088242e-05,3.62604379108489e-05,3.98192125655775e-05,3.41807623658383e-05,3.62231881567778e-05
"060811",3.34886480001734e-05,3.53427422543436e-05,3.68049395022459e-05,4.08159232031435e-05,3.47358370432993e-05,3.6534939257361e-05
"060812",3.32746948313804e-05,3.49779445940372e-05,3.6401857898986e-05,4.04502659345969e-05,3.46416621331176e-05,3.64418220607247e-05
"060901",3.31662573050878e-05,3.51503802521578e-05,3.68013943905227e-05,4.0622813369458e-05,3.47141726438016e-05,3.63569185833569e-05
"060902",3.30519106923291e-05,3.50843427627136e-05,3.64067395501357e-05,4.04581493136755e-05,3.43097200882198e-05,3.64876640100382e-05
"060903",3.25656023665617e-05,3.43888636100354e-05,3.58842410982382e-05,3.97290154022025e-05,3.38718142541504e-05,3.55124989951469e-05
"060904",3.24161549919211e-05,3.43228504876357e-05,3.53538597960986e-05,3.90818774945563e-05,3.35506259520117e-05,3.56108707841672e-05
"060905",3.27610408485206e-05,3.46064871080085e-05,3.61587959726846e-05,3.97949675789893e-05,3.39976755648281e-05,3.5535256995062e-05
"060906",3.19470161393021e-05,3.36615238878002e-05,3.51629196450159e-05,3.86393835202191e-05,3.30406536802998e-05,3.45212048067862e-05
