ubigeo,precipitation_mean_2001,precipitation_mean_2002,precipitation_mean_2003,precipitation_mean_2004,precipitation_mean_2005,precipitation_mean_2006,precipitation_mean_2007,precipitation_mean_2008,precipitation_mean_2009,precipitation_mean_2010,precipitation_mean_2011,precipitation_mean_2012,precipitation_mean_2013,precipitation_mean_2014,precipitation_mean_2015,precipitation_mean_2016,precipitation_mean_2017,precipitation_mean_2018,precipitation_mean_2019,precipitation_mean_2020,precipitation_mean_2021,precipitation_mean_2022,precipitation_mean_2023,precipitation_mean_2024
03,13.031583364619765,12.594850056393202,11.676581839489382,11.11650551890218,9.466525054255197,12.95038120552551,11.84399335744769,10.22127975488818,11.18561532677606,10.89499900368757,14.880771893401478,14.441052793070327,12.856392235256905,11.686107273711714,11.9843063299046,11.055439660715502,13.186311645563258,12.616925100947535,13.859160204266393,10.781880800114122,13.58845079915468,10.45284569332766,12.784442546755768,12.39922563558401
04,5.633243995405785,5.3493844557856365,3.7033304757676677,4.19090951936106,3.780076971345095,4.8526313981948,4.761026233836031,4.8766948853516325,4.300990771104551,3.943056123745313,6.1461860947201465,7.949999172061711,7.681856508148756,6.240921366518322,7.345595225823147,5.5362690877275185,7.446014039269507,7.431222458325334,7.7591393088938325,7.329727395011676,6.983257684867599,5.441249841720187,6.404432631817434,6.825373471746482
05,9.92059896666218,9.214440300891345,8.43690384230153,8.173406795344569,7.158167392100123,9.233222188089382,8.726000671190294,8.234729375690222,9.086814109913327,8.45258007300171,12.910322116349231,12.037354449487545,12.143794655799866,10.5204872621054,10.842112722044641,9.151136415925892,11.67247488823804,10.485283816063946,12.102177521044558,9.191575321792202,12.070216136561198,9.0835127342831,11.39533439075405,11.575558497485789
06,12.595841315181797,12.453228545233635,10.571036638450892,10.815300333063776,11.865347310481331,13.257288023074617,12.853421854984022,13.974973455267149,14.145971400764601,11.805224354562348,11.449444265683194,10.222228009973637,10.080505124288026,10.344120851377161,9.311773764147768,9.675019556541157,15.282006099344866,12.188179151873204,11.391771638371036,10.600213812059577,11.70297983562745,12.382537720910156,17.169162232254056,9.207531290698453
07,0.4215211123228073,0.4507901296019554,0.37485039979219437,0.30927253514528275,0.3548087850213051,0.39020300656557083,0.35319024324417114,0.4145685285329819,0.47432295233011246,0.4413609430193901,0.5601714551448822,0.458590604364872,0.5340004712343216,0.5656911134719849,0.48740672320127487,0.42253100126981735,0.5169445350766182,0.72004035115242,0.5010529160499573,0.5435594767332077,0.544209323823452,0.4984176307916641,0.5934026837348938,0.5365156456828117
08,27.823310106711325,28.529074351265706,25.002105428220887,24.194823190582667,21.523375904304274,25.818347066461783,25.674008536441132,22.946318878738666,24.248504626392805,24.424093523352955,27.730430855976152,25.343293259174526,25.454492198960462,22.921184289097273,22.470118167165012,23.045662126418346,25.91616713212795,25.380460905721772,25.988251945389187,20.334978945367837,27.11044063158813,19.630409222508703,22.730791031956162,24.044115725504994
09,10.161487844628347,10.221922478877323,9.465076454760323,8.904507657339876,7.766432933404412,9.971686854496808,8.464487499754194,8.964769992694048,10.132485070362897,9.159837930974826,16.46988405173933,13.04127897141685,13.264505508584035,12.081232044058787,11.471571565010178,10.286570976149868,12.011805915160918,11.773111254732374,12.774614552376976,9.738244141323465,13.231376065670604,10.436913844901072,12.141780237412789,12.687344699510387
10,23.349604744867808,22.690374426648475,21.47604571954587,21.520897243711158,19.41334360487901,24.53544321072013,22.673874801205052,22.010188203098558,25.058938807155396,21.45719464264989,26.87692921609303,21.644312766487683,23.393287198024904,22.147876759813876,18.850431457050977,19.613161230402806,32.212449494228565,25.736226944809022,24.895453367872214,22.80880581770582,21.20954033715159,21.51620454350417,21.79689229077007,19.545785254146363
11,2.4081331756477695,2.1333889635486125,1.723232808612298,1.6720796888983056,1.6027220862764904,2.384050622252277,1.8487392473234032,2.801373784561013,2.804783179299518,2.305207363644854,6.18981209476554,4.37205933375584,5.623231115444196,5.6037869097299025,5.258007578694838,3.482214466199565,6.304552324875595,6.046406918935797,6.430416874356425,5.017312500356219,5.559074728382391,4.221265095243425,6.631669245429194,5.641353046348211
12,18.802181131856425,18.963854336905314,17.083424027649674,18.028057782966773,15.203518928514494,19.489120891544367,17.777288892385844,17.17130320122192,20.094002889086315,17.968610514794197,25.875109207046616,21.319215046275747,21.049941461736505,20.21841812800694,18.540836321223868,17.916688634298897,21.51468498923562,20.337217641043495,19.704069748124876,17.930944490099286,21.660748241664646,18.668789047961468,19.39498531901753,19.693571856305315
13,9.184028995538332,8.019322105397963,6.433021439500926,6.754889624654992,6.751683091401363,8.974576244046581,8.167714232517469,8.470716838544105,9.974752609682826,7.4946457799956185,6.855467705440427,6.170237833081366,6.212917715092718,5.875517300579137,5.988265708279916,5.401722977167593,8.271977945962085,7.812612035772303,6.925423044279236,6.49028445363627,7.89674579363057,7.100479776878934,9.587066997775082,5.62205796910766
14,1.4018065512137283,1.5184570965611477,1.044084346358187,0.956472705128141,1.2528625965674072,1.5929195380675756,1.2704741857151556,1.942717507855278,1.4874005588025887,1.5049685204025953,1.252047198448925,1.1847964307281555,1.2868213538518722,1.237559587888404,1.1623693944361968,1.4533037125845165,2.208745610937398,1.4276417361948044,1.5554830717732895,1.1213824490453077,1.4271591067834593,1.5076389131801469,2.6936185888304305,1.1627865539131952
15,5.194211518769799,4.623588489825933,4.41586529413152,3.941304728302614,3.564709116959964,5.288259563284837,4.499407247265675,4.717453947323921,5.741006355851995,4.444777018612655,5.499935712373659,5.362442897500146,4.851821288764742,5.175622876156851,4.246298481063963,3.9208636742244307,4.998953124939122,5.941348770494138,5.15551175139977,4.7906848300062785,4.847893544933444,4.688568808801233,5.218051880757155,4.5635021598379915
16,30.68853450050039,31.47067772557913,31.573015749592425,31.19287711576982,29.246467257728263,29.94489728336492,29.994145755689008,30.605824029386536,33.93951258588428,29.908263872320003,38.49177015005064,40.349083060903,38.57656596144369,39.10800482206108,36.762937571628036,37.09199967991222,39.81269836914441,37.01008693915753,42.39715336019343,38.73997923417525,38.09673506823453,39.682443886118484,37.7248417598945,37.37566624948801
