ubigeo,v6gl02_mean_2001_mean_2001,v6gl02_mean_2002_mean_2002,v6gl02_mean_2003_mean_2003,v6gl02_mean_2004_mean_2004,v6gl02_mean_2005_mean_2005,v6gl02_mean_2006_mean_2006,v6gl02_mean_2007_mean_2007,v6gl02_mean_2008_mean_2008,v6gl02_mean_2009_mean_2009,v6gl02_mean_2010_mean_2010,v6gl02_mean_2011_mean_2011,v6gl02_mean_2012_mean_2012,v6gl02_mean_2013_mean_2013,v6gl02_mean_2014_mean_2014,v6gl02_mean_2015_mean_2015,v6gl02_mean_2016_mean_2016,v6gl02_mean_2017_mean_2017,v6gl02_mean_2018_mean_2018,v6gl02_mean_2019_mean_2019,v6gl02_mean_2020_mean_2020,v6gl02_mean_2021_mean_2021,v6gl02_mean_2022_mean_2022
11,17.402841525063796,19.672786497411572,19.800824652676248,19.53808996096337,16.863634559328084,17.324195449034026,18.887745020183957,20.339963041529373,18.460842686352677,17.657665648685214,17.51911368264655,14.754052588930845,14.161318111415154,19.930853926154967,17.78833344140798,17.10068179615398,17.947121062458336,16.343686021400035,14.767322361961215,12.233599800593531,14.791816363738617,21.996253589063404
12,19.564187592132892,18.971168441526043,17.52570766334845,20.27024552521658,21.562260230497564,19.38774703033167,18.61456851704166,18.17286587850894,18.693848138166793,23.167895991134298,17.562453044898273,20.326366470752795,17.861404546001015,19.537509561752255,16.167101347824712,20.00449730645281,19.74064516660201,17.535278770411328,20.137950873310093,20.91173317121141,17.0742977456839,22.5241268385786
13,16.138081663254365,16.418800281476987,16.22947893015976,16.807568695767152,16.99932952999437,16.872143163170364,15.451189689655843,14.921957344908149,15.687545167752047,17.522745037101487,15.425329895211126,15.411497967365582,14.203377581204661,14.860798759003337,14.188525304399807,15.477738553810315,15.005781416405345,14.217369784341813,15.295420905810731,15.308569477280136,14.506102856282503,18.29828551852193
14,13.685472196420044,18.98808634286807,16.760698572248028,13.512008161395677,16.774763734647465,14.981128237706294,12.836033670175844,15.112963096811285,16.08439154538758,17.082443037958157,16.091435439535157,15.099488456933685,13.95040566576025,15.179029746311565,15.06015096272062,15.067477510558529,16.367672070873976,15.972867078774026,13.608310372748905,12.107826446717056,13.068938816746837,19.72249232246793
15,19.362041089064025,20.772559198099692,19.989681389639102,22.156910442810172,20.761521561163217,20.883664524179274,20.187942816949086,21.747594147130602,21.172315234267298,20.8292089618974,19.21458269244356,20.920590337059398,17.102733185484162,20.61152291270671,20.192679006667635,20.34411014216038,20.64358125376418,17.37789376160399,20.34927760271638,20.132483225091065,18.527379156221418,24.264317415940695
16,19.17270479749066,16.502583602178397,17.545580931191488,18.893251838828313,16.751506260480607,18.764862300203202,18.682130823594697,18.978860507953563,16.547529091194203,21.45818645927934,15.1077556827155,17.57205060760014,16.634270405858793,14.634464687793871,14.502050380608225,16.857233264428668,17.9776996603425,18.39837596043541,20.00229831627021,19.323562677154193,15.6491847606819,20.895233062183568
17,16.23741868404186,18.224048444847995,16.880879244255667,21.17663994392853,19.31653893049561,20.3611017351591,21.641015965583716,20.138791876863795,16.034847866006643,23.25379563046097,14.362595871319485,16.118086973278626,14.180052644627663,16.00716103632663,15.868484618226088,15.00171333397608,17.88642446162403,17.19765567517207,16.616750432552955,20.081821378062386,14.699729136444637,23.498943690430114
18,13.9755434561237,18.853495877484136,17.63068997351222,21.349146494998365,16.651429841014494,17.405674454203716,19.666333808423808,19.695382734673615,17.868320185744583,19.505279075543935,18.05764848365791,16.924284646188053,14.598646852983236,19.287637325773318,17.533152344570965,16.39734910810733,16.37821060889001,13.900368288207417,15.71570643665984,14.42997505556748,14.466217620895675,18.99489859735166
19,18.879439327950994,19.500181720153595,17.32677437110651,20.25035210685056,20.574384870675303,19.406775644513658,19.184595670710454,19.162372285074238,19.087713573243086,23.26653323748059,16.318275146225655,19.74852883694989,16.057104827271107,20.20423408749614,16.03965157036365,19.325487061540237,19.23554632594455,17.196517219438054,19.48024341507712,20.90635692155971,16.633810360986843,22.85012163353717
20,11.217891145905536,15.842706595973866,13.499339498847027,13.010328674739096,15.817574098358463,13.519014337439511,12.345424450586151,14.03361003384449,13.537036366600216,15.034205740454809,14.30977953882149,12.243144266628384,11.84652050232759,12.899201950222201,12.314400282539628,12.260729306275476,14.494094647748039,13.433914150166554,11.138005386670145,11.278267887392527,11.881694627621444,17.01861230261236
21,17.38601592059564,18.056436775629646,17.841535637758355,19.66947632499688,19.528993517875378,17.911978460458265,18.732982478380475,18.00371973530322,15.982202672558804,21.04111485141171,17.34876341296108,18.779106061767536,15.435438082969313,17.134075758729406,16.73462469848886,16.302849465876587,16.790835587263455,15.183186573327266,16.920303491703894,17.746543528961578,14.495598178562014,19.492305957633576
22,20.4397715975091,17.032459122700523,19.08072328051419,21.004339436989973,20.06008312121676,20.810146664774685,19.50338305412033,19.835997182992593,17.67163141542012,23.11155034274635,17.119271159457213,18.376907299492462,15.903990522729972,18.206408000442075,14.355591556408008,17.94925306746597,19.449759741174645,17.051850176442816,17.69682573055801,17.90894719942061,15.534364427839007,22.150590697801196
23,16.13719791665119,18.068226453244208,18.277019755748356,19.89425134217599,15.219021451493225,18.4687524138271,19.516113559955294,19.06910445492793,18.341970875049565,19.261597501234423,18.37169479348086,18.52914951375158,15.22158505485301,18.151695991105814,17.8839822907274,16.45931795017546,16.793725388794666,13.349297517428138,15.078621792658542,13.409356905275018,16.131853688202206,20.458715959357185
24,11.433751003403067,15.254365443575914,11.71883778804933,13.93775063897394,15.020076011447138,15.616583720286181,15.077008143706433,15.815151119434656,14.697717151115402,14.436173183497855,14.233535617577296,13.291167831623378,11.336045459172276,10.891895029448653,12.440669653420741,12.791958548612655,13.821812611071673,12.453851518610733,12.822099334368534,12.6596035402545,11.972259463980446,15.893253075140043
25,16.37444401825839,17.318123488611278,16.137966046996628,19.576221406839036,18.256184389790093,20.28319500626567,20.57123833280198,19.824172304458166,16.006235163122643,22.348953442559534,13.67277036321186,17.11343721794771,14.416289171162042,16.58540902276841,15.59920120308188,14.861567870527725,18.230579826415493,18.199231409709338,17.361084737653364,19.481724388919172,13.784027871916058,21.173009876935115
